Plant ID,Treatment,Variety,Day,InsectCount,PreSprayCount
CS2812,Cortes Maxx,Cabernet Sauv,3,0,2
CS2813,Cortes Maxx,Cabernet Sauv,3,0,0
CS2814,Cortes Maxx,Cabernet Sauv,3,0,0
CS2815,Cortes Maxx,Cabernet Sauv,3,0,1
CS2816,Cortes Maxx,Cabernet Sauv,3,0,3
CS2817,Cortes Maxx,Cabernet Sauv,3,0,4
CS331,Cortes Maxx,Cabernet Sauv,3,0,4
CS332,Cortes Maxx,Cabernet Sauv,3,3,2
CS333,Cortes Maxx,Cabernet Sauv,3,1,3
CS334,Cortes Maxx,Cabernet Sauv,3,0,2
CS335,Cortes Maxx,Cabernet Sauv,3,0,0
CS336,Cortes Maxx,Cabernet Sauv,3,0,1
CS337,Cortes Maxx,Cabernet Sauv,3,0,2
CS338,Cortes Maxx,Cabernet Sauv,3,0,4
CS339,Cortes Maxx,Cabernet Sauv,3,1,2
CS3310,Cortes Maxx,Cabernet Sauv,3,0,0
CS3311,Cortes Maxx,Cabernet Sauv,3,0,2
CS3312,Cortes Maxx,Cabernet Sauv,3,0,3
CS3313,Cortes Maxx,Cabernet Sauv,3,0,0
CS3314,Cortes Maxx,Cabernet Sauv,3,0,0
CS371,Cortes Maxx,Cabernet Sauv,3,58,41
CS372,Cortes Maxx,Cabernet Sauv,3,15,21
CS373,Cortes Maxx,Cabernet Sauv,3,2,8
CS374,Cortes Maxx,Cabernet Sauv,3,1,3
CS375,Cortes Maxx,Cabernet Sauv,3,1,1
CS376,Cortes Maxx,Cabernet Sauv,3,0,4
CS377,Cortes Maxx,Cabernet Sauv,3,0,0
CS378,Cortes Maxx,Cabernet Sauv,3,1,0
CS379,Cortes Maxx,Cabernet Sauv,3,1,2
CS3710,Cortes Maxx,Cabernet Sauv,3,0,0
CS3711,Cortes Maxx,Cabernet Sauv,3,0,0
CS3712,Cortes Maxx,Cabernet Sauv,3,0,1
CS3713,Cortes Maxx,Cabernet Sauv,3,0,2
CS3714,Cortes Maxx,Cabernet Sauv,3,0,1
CS3715,Cortes Maxx,Cabernet Sauv,3,0,1
CS3716,Cortes Maxx,Cabernet Sauv,3,0,3
CS3717,Cortes Maxx,Cabernet Sauv,3,0,2
CS421,Cortes Maxx,Cabernet Sauv,3,41,111
CS422,Cortes Maxx,Cabernet Sauv,3,7,17
CS423,Cortes Maxx,Cabernet Sauv,3,2,10
CS424,Cortes Maxx,Cabernet Sauv,3,1,3
CS425,Cortes Maxx,Cabernet Sauv,3,0,4
CS426,Cortes Maxx,Cabernet Sauv,3,0,3
CS427,Cortes Maxx,Cabernet Sauv,3,0,2
CS428,Cortes Maxx,Cabernet Sauv,3,0,0
CS429,Cortes Maxx,Cabernet Sauv,3,0,2
CS4210,Cortes Maxx,Cabernet Sauv,3,1,1
CS4211,Cortes Maxx,Cabernet Sauv,3,0,1
CS4212,Cortes Maxx,Cabernet Sauv,3,0,0
CS4213,Cortes Maxx,Cabernet Sauv,3,0,0
CS4214,Cortes Maxx,Cabernet Sauv,3,0,0
CS4215,Cortes Maxx,Cabernet Sauv,3,0,0
CS4216,Cortes Maxx,Cabernet Sauv,3,0,3
CS4217,Cortes Maxx,Cabernet Sauv,3,1,2
M431,Crptonyx,Merlot,3,16,60
M432,Crptonyx,Merlot,3,8,34
M433,Crptonyx,Merlot,3,5,25
M434,Crptonyx,Merlot,3,0,8
M435,Crptonyx,Merlot,3,0,10
M436,Crptonyx,Merlot,3,0,2
M437,Crptonyx,Merlot,3,2,7
M438,Crptonyx,Merlot,3,0,1
M439,Crptonyx,Merlot,3,0,0
M4310,Crptonyx,Merlot,3,0,1
M4311,Crptonyx,Merlot,3,0,1
M4312,Crptonyx,Merlot,3,0,1
M4313,Crptonyx,Merlot,3,0,1
M4314,Crptonyx,Merlot,3,0,2
M4315,Crptonyx,Merlot,3,0,0
M4316,Crptonyx,Merlot,3,0,0
M4317,Crptonyx,Merlot,3,0,5
M481,Crptonyx,Merlot,3,7,77
M482,Crptonyx,Merlot,3,4,33
M483,Crptonyx,Merlot,3,0,14
M484,Crptonyx,Merlot,3,0,9
M485,Crptonyx,Merlot,3,0,4
M486,Crptonyx,Merlot,3,0,6
M487,Crptonyx,Merlot,3,0,4
M488,Crptonyx,Merlot,3,0,3
M489,Crptonyx,Merlot,3,0,1
M4810,Crptonyx,Merlot,3,0,0
M4811,Crptonyx,Merlot,3,0,2
M4812,Crptonyx,Merlot,3,0,1
M4813,Crptonyx,Merlot,3,0,0
M4814,Crptonyx,Merlot,3,0,0
M4815,Crptonyx,Merlot,3,0,1
M4816,Crptonyx,Merlot,3,0,0
M4817,Crptonyx,Merlot,3,0,0
M531,Crptonyx,Merlot,3,26,149
M532,Crptonyx,Merlot,3,15,83
M533,Crptonyx,Merlot,3,3,38
M534,Crptonyx,Merlot,3,0,3
M535,Crptonyx,Merlot,3,0,6
M536,Crptonyx,Merlot,3,0,3
M537,Crptonyx,Merlot,3,0,2
M538,Crptonyx,Merlot,3,0,0
M539,Crptonyx,Merlot,3,0,3
M5310,Crptonyx,Merlot,3,0,1
M5311,Crptonyx,Merlot,3,0,5
M5312,Crptonyx,Merlot,3,0,1
M5313,Crptonyx,Merlot,3,0,0
M5314,Crptonyx,Merlot,3,0,0
M5315,Crptonyx,Merlot,3,0,0
M5316,Crptonyx,Merlot,3,0,3
M5317,Crptonyx,Merlot,3,NA,NA
M571,Crptonyx,Merlot,3,22,164
M572,Crptonyx,Merlot,3,5,66
M573,Crptonyx,Merlot,3,0,26
M574,Crptonyx,Merlot,3,0,11
M575,Crptonyx,Merlot,3,0,2
M576,Crptonyx,Merlot,3,0,1
M577,Crptonyx,Merlot,3,0,2
M578,Crptonyx,Merlot,3,0,2
M579,Crptonyx,Merlot,3,0,0
M5710,Crptonyx,Merlot,3,0,2
M5711,Crptonyx,Merlot,3,0,1
M5712,Crptonyx,Merlot,3,0,1
M5713,Crptonyx,Merlot,3,0,0
M5714,Crptonyx,Merlot,3,0,0
M5715,Crptonyx,Merlot,3,0,0
M5716,Crptonyx,Merlot,3,0,3
M621,Crptonyx,Merlot,3,34,133
M622,Crptonyx,Merlot,3,5,42
M623,Crptonyx,Merlot,3,0,32
M624,Crptonyx,Merlot,3,0,12
M625,Crptonyx,Merlot,3,0,3
M626,Crptonyx,Merlot,3,0,2
M627,Crptonyx,Merlot,3,0,1
M628,Crptonyx,Merlot,3,0,4
M629,Crptonyx,Merlot,3,0,1
M6210,Crptonyx,Merlot,3,0,3
M6211,Crptonyx,Merlot,3,0,1
M6212,Crptonyx,Merlot,3,0,3
M6213,Crptonyx,Merlot,3,0,2
M6214,Crptonyx,Merlot,3,1,2
M6215,Crptonyx,Merlot,3,0,0
M6216,Crptonyx,Merlot,3,0,3
C631,Cortes Maxx,Chardonnay,3,37,46
C632,Cortes Maxx,Chardonnay,3,13,37
C633,Cortes Maxx,Chardonnay,3,11,9
C634,Cortes Maxx,Chardonnay,3,4,4
C635,Cortes Maxx,Chardonnay,3,3,13
C636,Cortes Maxx,Chardonnay,3,3,2
C637,Cortes Maxx,Chardonnay,3,0,2
C638,Cortes Maxx,Chardonnay,3,1,0
C639,Cortes Maxx,Chardonnay,3,1,0
C6310,Cortes Maxx,Chardonnay,3,0,0
C6311,Cortes Maxx,Chardonnay,3,1,1
C6312,Cortes Maxx,Chardonnay,3,0,0
C6313,Cortes Maxx,Chardonnay,3,2,2
C6314,Cortes Maxx,Chardonnay,3,0,0
C6315,Cortes Maxx,Chardonnay,3,3,4
C6316,Cortes Maxx,Chardonnay,3,0,11
C681,Cortes Maxx,Chardonnay,3,35,97
C682,Cortes Maxx,Chardonnay,3,25,14
C683,Cortes Maxx,Chardonnay,3,8,29
C684,Cortes Maxx,Chardonnay,3,4,5
C685,Cortes Maxx,Chardonnay,3,1,9
C686,Cortes Maxx,Chardonnay,3,1,8
C687,Cortes Maxx,Chardonnay,3,1,3
C688,Cortes Maxx,Chardonnay,3,2,0
C689,Cortes Maxx,Chardonnay,3,1,0
C6910,Cortes Maxx,Chardonnay,3,1,0
C6911,Cortes Maxx,Chardonnay,3,0,1
C6912,Cortes Maxx,Chardonnay,3,1,0
C6913,Cortes Maxx,Chardonnay,3,0,1
C6914,Cortes Maxx,Chardonnay,3,0,0
C6915,Cortes Maxx,Chardonnay,3,0,0
C6916,Cortes Maxx,Chardonnay,3,0,6
C731,Cortes Maxx,Chardonnay,3,25,75
C732,Cortes Maxx,Chardonnay,3,10,31
C733,Cortes Maxx,Chardonnay,3,25,28
C734,Cortes Maxx,Chardonnay,3,7,9
C735,Cortes Maxx,Chardonnay,3,3,14
C736,Cortes Maxx,Chardonnay,3,1,6
C737,Cortes Maxx,Chardonnay,3,4,18
C738,Cortes Maxx,Chardonnay,3,0,4
C739,Cortes Maxx,Chardonnay,3,2,4
C7310,Cortes Maxx,Chardonnay,3,1,3
C7311,Cortes Maxx,Chardonnay,3,0,1
C7312,Cortes Maxx,Chardonnay,3,0,0
C7313,Cortes Maxx,Chardonnay,3,0,3
C7314,Cortes Maxx,Chardonnay,3,0,0
C7315,Cortes Maxx,Chardonnay,3,0,0
C7316,Cortes Maxx,Chardonnay,3,1,4
C781,Cortes Maxx,Chardonnay,3,11,43
C782,Cortes Maxx,Chardonnay,3,12,66
C783,Cortes Maxx,Chardonnay,3,3,30
C784,Cortes Maxx,Chardonnay,3,3,7
C785,Cortes Maxx,Chardonnay,3,1,3
C786,Cortes Maxx,Chardonnay,3,2,2
C787,Cortes Maxx,Chardonnay,3,2,1
C788,Cortes Maxx,Chardonnay,3,0,3
C789,Cortes Maxx,Chardonnay,3,0,1
C7810,Cortes Maxx,Chardonnay,3,0,0
C7811,Cortes Maxx,Chardonnay,3,0,1
C7812,Cortes Maxx,Chardonnay,3,1,3
C7813,Cortes Maxx,Chardonnay,3,1,0
C7814,Cortes Maxx,Chardonnay,3,1,0
C841,Cortes Maxx,Chardonnay,3,57,91
C842,Cortes Maxx,Chardonnay,3,30,61
C843,Cortes Maxx,Chardonnay,3,27,44
C844,Cortes Maxx,Chardonnay,3,12,40
C845,Cortes Maxx,Chardonnay,3,10,50
C846,Cortes Maxx,Chardonnay,3,7,19
C847,Cortes Maxx,Chardonnay,3,14,29
C848,Cortes Maxx,Chardonnay,3,3,30
C849,Cortes Maxx,Chardonnay,3,2,14
C8410,Cortes Maxx,Chardonnay,3,15,34
C8411,Cortes Maxx,Chardonnay,3,6,12
C8412,Cortes Maxx,Chardonnay,3,4,8
C8413,Cortes Maxx,Chardonnay,3,3,3
C8414,Cortes Maxx,Chardonnay,3,1,25
CF11,Crptonyx,Cabernet franc,4,13,41
CF12,Crptonyx,Cabernet franc,4,4,19
CF13,Crptonyx,Cabernet franc,4,7,16
CF14,Crptonyx,Cabernet franc,4,3,29
CF15,Crptonyx,Cabernet franc,4,2,19
CF16,Crptonyx,Cabernet franc,4,1,32
CF17,Crptonyx,Cabernet franc,4,1,15
CF18,Crptonyx,Cabernet franc,4,0,14
CF19,Crptonyx,Cabernet franc,4,0,8
CF110,Crptonyx,Cabernet franc,4,0,2
CF111,Crptonyx,Cabernet franc,4,2,23
CF112,Crptonyx,Cabernet franc,4,2,11
CF113,Crptonyx,Cabernet franc,4,1,22
CF114,Crptonyx,Cabernet franc,4,2,17
CF115,Crptonyx,Cabernet franc,4,2,31
CF116,Crptonyx,Cabernet franc,4,0,46
CF117,Crptonyx,Cabernet franc,4,2,69
CF61,Crptonyx,Cabernet franc,4,4,19
CF62,Crptonyx,Cabernet franc,4,1,3
CF63,Crptonyx,Cabernet franc,4,1,13
CF64,Crptonyx,Cabernet franc,4,1,10
CF65,Crptonyx,Cabernet franc,4,2,8
CF66,Crptonyx,Cabernet franc,4,0,5
CF67,Crptonyx,Cabernet franc,4,0,0
CF68,Crptonyx,Cabernet franc,4,0,0
CF69,Crptonyx,Cabernet franc,4,0,2
CF610,Crptonyx,Cabernet franc,4,2,1
CF611,Crptonyx,Cabernet franc,4,1,0
CF612,Crptonyx,Cabernet franc,4,0,3
CF613,Crptonyx,Cabernet franc,4,0,3
CF614,Crptonyx,Cabernet franc,4,4,6
CF615,Crptonyx,Cabernet franc,4,2,13
CF616,Crptonyx,Cabernet franc,4,3,12
CF617,Crptonyx,Cabernet franc,4,3,9
CF121,Crptonyx,Cabernet franc,4,8,21
CF122,Crptonyx,Cabernet franc,4,0,7
CF123,Crptonyx,Cabernet franc,4,0,6
CF124,Crptonyx,Cabernet franc,4,4,4
CF125,Crptonyx,Cabernet franc,4,0,3
CF126,Crptonyx,Cabernet franc,4,0,1
CF127,Crptonyx,Cabernet franc,4,1,1
CF128,Crptonyx,Cabernet franc,4,1,1
CF129,Crptonyx,Cabernet franc,4,0,1
CF1210,Crptonyx,Cabernet franc,4,0,1
CF1211,Crptonyx,Cabernet franc,4,1,3
CF1212,Crptonyx,Cabernet franc,4,0,4
CF1213,Crptonyx,Cabernet franc,4,2,1
CF1214,Crptonyx,Cabernet franc,4,1,1
CF1215,Crptonyx,Cabernet franc,4,0,0
CF1216,Crptonyx,Cabernet franc,4,0,1
CF1217,Crptonyx,Cabernet franc,4,2,4
CF171,Crptonyx,Cabernet franc,4,5,17
CF172,Crptonyx,Cabernet franc,4,0,6
CF173,Crptonyx,Cabernet franc,4,0,5
CF174,Crptonyx,Cabernet franc,4,0,5
CF175,Crptonyx,Cabernet franc,4,0,2
CF176,Crptonyx,Cabernet franc,4,0,1
CF177,Crptonyx,Cabernet franc,4,0,2
CF178,Crptonyx,Cabernet franc,4,0,6
CF179,Crptonyx,Cabernet franc,4,0,4
CF1710,Crptonyx,Cabernet franc,4,0,0
CF1711,Crptonyx,Cabernet franc,4,0,1
CF1712,Crptonyx,Cabernet franc,4,2,0
CF1713,Crptonyx,Cabernet franc,4,1,2
CF1714,Crptonyx,Cabernet franc,4,0,1
CF1715,Crptonyx,Cabernet franc,4,0,7
CF1716,Crptonyx,Cabernet franc,4,1,2
CF1717,Crptonyx,Cabernet franc,4,1,9
CF1718,Crptonyx,Cabernet franc,4,2,10
CF221,Crptonyx,Cabernet franc,4,8,71
CF222,Crptonyx,Cabernet franc,4,1,19
CF223,Crptonyx,Cabernet franc,4,0,7
CF224,Crptonyx,Cabernet franc,4,0,11
CF225,Crptonyx,Cabernet franc,4,0,5
CF226,Crptonyx,Cabernet franc,4,0,4
CF227,Crptonyx,Cabernet franc,4,0,6
CF228,Crptonyx,Cabernet franc,4,0,8
CF229,Crptonyx,Cabernet franc,4,0,3
CF2210,Crptonyx,Cabernet franc,4,0,7
CF2211,Crptonyx,Cabernet franc,4,1,1
CF2212,Crptonyx,Cabernet franc,4,0,3
CF2213,Crptonyx,Cabernet franc,4,1,0
CF2214,Crptonyx,Cabernet franc,4,1,7
CF2215,Crptonyx,Cabernet franc,4,0,3
CF2216,Crptonyx,Cabernet franc,4,0,5
CF2217,Crptonyx,Cabernet franc,4,1,5
CS231,Crptonyx,Cabernet Sauv,0,31,31
CS232,Crptonyx,Cabernet Sauv,0,2,2
CS233,Crptonyx,Cabernet Sauv,0,0,0
CS234,Crptonyx,Cabernet Sauv,0,0,0
CS235,Crptonyx,Cabernet Sauv,0,0,0
CS236,Crptonyx,Cabernet Sauv,0,0,0
CS237,Crptonyx,Cabernet Sauv,0,0,0
CS238,Crptonyx,Cabernet Sauv,0,0,0
CS239,Crptonyx,Cabernet Sauv,0,0,0
CS2310,Crptonyx,Cabernet Sauv,0,0,0
CS2311,Crptonyx,Cabernet Sauv,0,0,0
CS2312,Crptonyx,Cabernet Sauv,0,0,0
CS2313,Crptonyx,Cabernet Sauv,0,0,0
CS2314,Crptonyx,Cabernet Sauv,0,0,0
CS2315,Crptonyx,Cabernet Sauv,0,0,0
CS2316,Crptonyx,Cabernet Sauv,0,1,1
CS2317,Crptonyx,Cabernet Sauv,0,0,0
CS281,Crptonyx,Cabernet Sauv,0,44,44
CS282,Crptonyx,Cabernet Sauv,0,2,2
CS283,Crptonyx,Cabernet Sauv,0,1,1
CS284,Crptonyx,Cabernet Sauv,0,1,1
CS285,Crptonyx,Cabernet Sauv,0,0,0
CS286,Crptonyx,Cabernet Sauv,0,0,0
CS287,Crptonyx,Cabernet Sauv,0,0,0
CS288,Crptonyx,Cabernet Sauv,0,0,0
CS289,Crptonyx,Cabernet Sauv,0,0,0
CS2810,Crptonyx,Cabernet Sauv,0,0,0
CS2811,Crptonyx,Cabernet Sauv,0,1,1
CS2812,Crptonyx,Cabernet Sauv,0,0,0
CS2813,Crptonyx,Cabernet Sauv,0,0,0
CS2814,Crptonyx,Cabernet Sauv,0,0,0
CS2815,Crptonyx,Cabernet Sauv,0,0,0
CS2816,Crptonyx,Cabernet Sauv,0,0,0
CS2817,Crptonyx,Cabernet Sauv,0,0,0
CS331,Crptonyx,Cabernet Sauv,0,0,0
CS332,Crptonyx,Cabernet Sauv,0,3,3
CS333,Crptonyx,Cabernet Sauv,0,1,1
CS334,Crptonyx,Cabernet Sauv,0,0,0
CS335,Crptonyx,Cabernet Sauv,0,0,0
CS336,Crptonyx,Cabernet Sauv,0,0,0
CS337,Crptonyx,Cabernet Sauv,0,0,0
CS338,Crptonyx,Cabernet Sauv,0,0,0
CS339,Crptonyx,Cabernet Sauv,0,1,1
CS3310,Crptonyx,Cabernet Sauv,0,0,0
CS3311,Crptonyx,Cabernet Sauv,0,0,0
CS3312,Crptonyx,Cabernet Sauv,0,0,0
CS3313,Crptonyx,Cabernet Sauv,0,0,0
CS3314,Crptonyx,Cabernet Sauv,0,0,0
CS371,Crptonyx,Cabernet Sauv,0,58,58
CS372,Crptonyx,Cabernet Sauv,0,15,15
CS373,Crptonyx,Cabernet Sauv,0,2,2
CS374,Crptonyx,Cabernet Sauv,0,1,1
CS375,Crptonyx,Cabernet Sauv,0,1,1
CS376,Crptonyx,Cabernet Sauv,0,0,0
CS377,Crptonyx,Cabernet Sauv,0,0,0
CS378,Crptonyx,Cabernet Sauv,0,1,1
CS379,Crptonyx,Cabernet Sauv,0,1,1
CS3710,Crptonyx,Cabernet Sauv,0,0,0
CS3711,Crptonyx,Cabernet Sauv,0,0,0
CS3712,Crptonyx,Cabernet Sauv,0,0,0
CS3713,Crptonyx,Cabernet Sauv,0,0,0
CS3714,Crptonyx,Cabernet Sauv,0,0,0
CS3715,Crptonyx,Cabernet Sauv,0,0,0
CS3716,Crptonyx,Cabernet Sauv,0,0,0
CS3717,Crptonyx,Cabernet Sauv,0,0,0
CS421,Crptonyx,Cabernet Sauv,0,41,41
CS422,Crptonyx,Cabernet Sauv,0,7,7
CS423,Crptonyx,Cabernet Sauv,0,2,2
CS424,Crptonyx,Cabernet Sauv,0,1,1
CS425,Crptonyx,Cabernet Sauv,0,0,0
CS426,Crptonyx,Cabernet Sauv,0,0,0
CS427,Crptonyx,Cabernet Sauv,0,0,0
CS428,Crptonyx,Cabernet Sauv,0,0,0
CS429,Crptonyx,Cabernet Sauv,0,0,0
CS4210,Crptonyx,Cabernet Sauv,0,1,1
CS4211,Crptonyx,Cabernet Sauv,0,0,0
CS4212,Crptonyx,Cabernet Sauv,0,0,0
CS4213,Crptonyx,Cabernet Sauv,0,0,0
CS4214,Crptonyx,Cabernet Sauv,0,0,0
CS4215,Crptonyx,Cabernet Sauv,0,0,0
CS4216,Crptonyx,Cabernet Sauv,0,0,0
CS4217,Crptonyx,Cabernet Sauv,0,1,1
M431,Crptonyx,Merlot,4,15,60
M432,Crptonyx,Merlot,4,7,34
M433,Crptonyx,Merlot,4,7,25
M434,Crptonyx,Merlot,4,1,8
M435,Crptonyx,Merlot,4,3,10
M436,Crptonyx,Merlot,4,0,2
M437,Crptonyx,Merlot,4,0,7
M438,Crptonyx,Merlot,4,1,1
M439,Crptonyx,Merlot,4,0,0
M4310,Crptonyx,Merlot,4,2,1
M4311,Crptonyx,Merlot,4,0,1
M4312,Crptonyx,Merlot,4,1,1
M4313,Crptonyx,Merlot,4,0,1
M4314,Crptonyx,Merlot,4,0,2
M4315,Crptonyx,Merlot,4,2,0
M4316,Crptonyx,Merlot,4,0,0
M4317,Crptonyx,Merlot,4,0,5
M481,Crptonyx,Merlot,4,14,77
M482,Crptonyx,Merlot,4,7,33
M483,Crptonyx,Merlot,4,3,14
M484,Crptonyx,Merlot,4,1,9
M485,Crptonyx,Merlot,4,0,4
M486,Crptonyx,Merlot,4,1,6
M487,Crptonyx,Merlot,4,1,4
M488,Crptonyx,Merlot,4,0,3
M489,Crptonyx,Merlot,4,0,1
M4810,Crptonyx,Merlot,4,0,0
M4811,Crptonyx,Merlot,4,0,2
M4812,Crptonyx,Merlot,4,0,1
M4813,Crptonyx,Merlot,4,0,0
M4814,Crptonyx,Merlot,4,0,0
M4815,Crptonyx,Merlot,4,0,1
M4816,Crptonyx,Merlot,4,0,0
M4817,Crptonyx,Merlot,4,1,0
M531,Crptonyx,Merlot,4,16,149
M532,Crptonyx,Merlot,4,11,83
M533,Crptonyx,Merlot,4,4,38
M534,Crptonyx,Merlot,4,1,3
M535,Crptonyx,Merlot,4,1,6
M536,Crptonyx,Merlot,4,1,3
M537,Crptonyx,Merlot,4,0,2
M538,Crptonyx,Merlot,4,1,0
M539,Crptonyx,Merlot,4,1,3
M5310,Crptonyx,Merlot,4,1,1
M5311,Crptonyx,Merlot,4,0,5
M5312,Crptonyx,Merlot,4,0,1
M5313,Crptonyx,Merlot,4,0,0
M5314,Crptonyx,Merlot,4,0,0
M5315,Crptonyx,Merlot,4,0,0
M5316,Crptonyx,Merlot,4,0,3
M5317,Crptonyx,Merlot,4,NA,NA
M571,Crptonyx,Merlot,4,7,164
M572,Crptonyx,Merlot,4,3,66
M573,Crptonyx,Merlot,4,1,26
M574,Crptonyx,Merlot,4,0,11
M575,Crptonyx,Merlot,4,1,2
M576,Crptonyx,Merlot,4,0,1
M577,Crptonyx,Merlot,4,0,2
M578,Crptonyx,Merlot,4,0,2
M579,Crptonyx,Merlot,4,1,0
M5710,Crptonyx,Merlot,4,0,2
M5711,Crptonyx,Merlot,4,0,1
M5712,Crptonyx,Merlot,4,0,1
M5713,Crptonyx,Merlot,4,0,0
M5714,Crptonyx,Merlot,4,0,0
M5715,Crptonyx,Merlot,4,0,0
M5716,Crptonyx,Merlot,4,0,3
M621,Crptonyx,Merlot,4,16,133
M622,Crptonyx,Merlot,4,8,42
M623,Crptonyx,Merlot,4,3,32
M624,Crptonyx,Merlot,4,0,12
M625,Crptonyx,Merlot,4,1,3
M626,Crptonyx,Merlot,4,1,2
M627,Crptonyx,Merlot,4,0,1
M628,Crptonyx,Merlot,4,1,4
M629,Crptonyx,Merlot,4,0,1
M6210,Crptonyx,Merlot,4,0,3
M6211,Crptonyx,Merlot,4,1,1
M6212,Crptonyx,Merlot,4,0,3
M6213,Crptonyx,Merlot,4,0,2
M6214,Crptonyx,Merlot,4,0,2
M6215,Crptonyx,Merlot,4,1,0
M6216,Crptonyx,Merlot,4,0,3
C631,Cortes Maxx,Chardonnay,4,19,46
C632,Cortes Maxx,Chardonnay,4,10,37
C633,Cortes Maxx,Chardonnay,4,11,9
C634,Cortes Maxx,Chardonnay,4,2,4
C635,Cortes Maxx,Chardonnay,4,0,13
C636,Cortes Maxx,Chardonnay,4,0,2
C637,Cortes Maxx,Chardonnay,4,0,2
C638,Cortes Maxx,Chardonnay,4,0,0
C639,Cortes Maxx,Chardonnay,4,0,0
C6310,Cortes Maxx,Chardonnay,4,1,0
C6311,Cortes Maxx,Chardonnay,4,0,1
C6312,Cortes Maxx,Chardonnay,4,0,0
C6313,Cortes Maxx,Chardonnay,4,0,2
C6314,Cortes Maxx,Chardonnay,4,0,0
C6315,Cortes Maxx,Chardonnay,4,4,4
C6316,Cortes Maxx,Chardonnay,4,0,11
C681,Cortes Maxx,Chardonnay,4,NA,97
C682,Cortes Maxx,Chardonnay,4,NA,14
C683,Cortes Maxx,Chardonnay,4,NA,29
C684,Cortes Maxx,Chardonnay,4,NA,5
C685,Cortes Maxx,Chardonnay,4,NA,9
C686,Cortes Maxx,Chardonnay,4,NA,8
C687,Cortes Maxx,Chardonnay,4,NA,3
C688,Cortes Maxx,Chardonnay,4,NA,0
C689,Cortes Maxx,Chardonnay,4,NA,0
C6910,Cortes Maxx,Chardonnay,4,NA,0
C6911,Cortes Maxx,Chardonnay,4,NA,1
C6912,Cortes Maxx,Chardonnay,4,NA,0
C6913,Cortes Maxx,Chardonnay,4,NA,1
C6914,Cortes Maxx,Chardonnay,4,NA,0
C6915,Cortes Maxx,Chardonnay,4,NA,0
C6916,Cortes Maxx,Chardonnay,4,NA,6
C731,Cortes Maxx,Chardonnay,4,NA,75
C732,Cortes Maxx,Chardonnay,4,NA,31
C733,Cortes Maxx,Chardonnay,4,NA,28
C734,Cortes Maxx,Chardonnay,4,NA,9
C735,Cortes Maxx,Chardonnay,4,NA,14
C736,Cortes Maxx,Chardonnay,4,NA,6
C737,Cortes Maxx,Chardonnay,4,NA,18
C738,Cortes Maxx,Chardonnay,4,NA,4
C739,Cortes Maxx,Chardonnay,4,NA,4
C7310,Cortes Maxx,Chardonnay,4,NA,3
C7311,Cortes Maxx,Chardonnay,4,NA,1
C7312,Cortes Maxx,Chardonnay,4,NA,0
C7313,Cortes Maxx,Chardonnay,4,NA,3
C7314,Cortes Maxx,Chardonnay,4,NA,0
C7315,Cortes Maxx,Chardonnay,4,NA,0
C7316,Cortes Maxx,Chardonnay,4,NA,4
C781,Cortes Maxx,Chardonnay,4,NA,43
C782,Cortes Maxx,Chardonnay,4,NA,66
C783,Cortes Maxx,Chardonnay,4,NA,30
C784,Cortes Maxx,Chardonnay,4,NA,7
C785,Cortes Maxx,Chardonnay,4,NA,3
C786,Cortes Maxx,Chardonnay,4,NA,2
C787,Cortes Maxx,Chardonnay,4,NA,1
C788,Cortes Maxx,Chardonnay,4,NA,3
C789,Cortes Maxx,Chardonnay,4,NA,1
C7810,Cortes Maxx,Chardonnay,4,NA,0
C7811,Cortes Maxx,Chardonnay,4,NA,1
C7812,Cortes Maxx,Chardonnay,4,NA,3
C7813,Cortes Maxx,Chardonnay,4,NA,0
C7814,Cortes Maxx,Chardonnay,4,NA,0
C841,Cortes Maxx,Chardonnay,4,NA,91
C842,Cortes Maxx,Chardonnay,4,NA,61
C843,Cortes Maxx,Chardonnay,4,NA,44
C844,Cortes Maxx,Chardonnay,4,NA,40
C845,Cortes Maxx,Chardonnay,4,NA,50
C846,Cortes Maxx,Chardonnay,4,NA,19
C847,Cortes Maxx,Chardonnay,4,NA,29
C848,Cortes Maxx,Chardonnay,4,NA,30
C849,Cortes Maxx,Chardonnay,4,NA,14
C8410,Cortes Maxx,Chardonnay,4,NA,34
C8411,Cortes Maxx,Chardonnay,4,NA,12
C8412,Cortes Maxx,Chardonnay,4,NA,8
C8413,Cortes Maxx,Chardonnay,4,NA,3
C8414,Cortes Maxx,Chardonnay,4,NA,25
CF11,Crptonyx,Cabernet franc,6,22,41
CF12,Crptonyx,Cabernet franc,6,5,19
CF13,Crptonyx,Cabernet franc,6,4,16
CF14,Crptonyx,Cabernet franc,6,7,29
CF15,Crptonyx,Cabernet franc,6,2,19
CF16,Crptonyx,Cabernet franc,6,4,32
CF17,Crptonyx,Cabernet franc,6,8,15
CF18,Crptonyx,Cabernet franc,6,8,14
CF19,Crptonyx,Cabernet franc,6,3,8
CF110,Crptonyx,Cabernet franc,6,3,2
CF111,Crptonyx,Cabernet franc,6,2,23
CF112,Crptonyx,Cabernet franc,6,3,11
CF113,Crptonyx,Cabernet franc,6,4,22
CF114,Crptonyx,Cabernet franc,6,1,17
CF115,Crptonyx,Cabernet franc,6,1,31
CF116,Crptonyx,Cabernet franc,6,3,46
CF117,Crptonyx,Cabernet franc,6,3,69
CF61,Crptonyx,Cabernet franc,6,17,19
